created_at,Polarity,Subjectivity,Aggregate Score
2020/5/2,0.175,0.15,0.1625
2020/5/2,0.254545455,0.666666667,0.460606061
2020/5/2,0,0,0
2020/5/2,0.5,0.5,0.5
2020/5/2,0.5,0.55,0.525
2020/5/2,-0.2,0.7,0.25
2020/5/2,0.16,0.54,0.35
2020/5/2,0,0.066666667,0.033333333
2020/5/2,0.033333333,0.333333333,0.183333333
2020/5/2,0,0,0
2020/5/2,0.005454545,0.109090909,0.057272727
2020/5/2,0.25,0.5125,0.38125
2020/5/2,0.4,1,0.7
2020/5/2,-0.155555556,0.288888889,0.066666667
2020/5/2,0.136363636,0.454545455,0.295454545
2020/5/2,0,0.8,0.4
2020/5/2,0.05,0.2,0.125
2020/5/2,0,0,0
2020/5/2,0.7,0.9,0.8
2020/5/2,0.675,0.925,0.8
2020/5/2,0,0.283333333,0.141666667
2020/5/2,0.2,0.5,0.35
2020/5/2,0.5,0.5,0.5
2020/5/2,0.136363636,0.5,0.318181818
2020/5/2,0,0,0
2020/5/2,0.1,0.45,0.275
2020/5/2,0,0,0
2020/5/2,0.0275,0.3975,0.2125
2020/5/2,-0.1875,0.875,0.34375
2020/5/2,0,0.05,0.025
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.133333333,0.166666667,0.15
2020/5/2,0,0,0
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,0.7,0.966666667,0.833333333
2020/5/2,0,0,0
2020/5/2,0,0.5625,0.28125
2020/5/2,0.2,0.2,0.2
2020/5/2,0.1,0.1,0.1
2020/5/2,0,0.142857143,0.071428571
2020/5/2,-0.25,0.4,0.075
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.284090909,0.545454545,0.414772727
2020/5/2,0,1,0.5
2020/5/2,0,0,0
2020/5/2,0,0.5,0.25
2020/5/2,0.8,1,0.9
2020/5/2,0,0,0
2020/5/2,-0.125,1,0.4375
2020/5/2,0.0625,0.5,0.28125
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0,0
2020/5/2,0.133333333,0.4,0.266666667
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0.5,0.25
2020/5/2,0.5,0.9,0.7
2020/5/2,0,0,0
2020/5/2,0,0.1,0.05
2020/5/2,-0.066666667,0.533333333,0.233333333
2020/5/2,0,0,0
2020/5/2,0,0.916666667,0.458333333
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,1,0.5
2020/5/2,0.155555556,0.866666667,0.511111111
2020/5/2,0.125,0.3,0.2125
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,0.2375,0.25,0.24375
2020/5/2,0,0,0
2020/5/2,-0.433333333,0.866666667,0.216666667
2020/5/2,0,0,0
2020/5/2,0.23968254,0.678571429,0.459126984
2020/5/2,0.25,0.333333333,0.291666667
2020/5/2,-0.1,0.35,0.125
2020/5/2,0.25,0.25,0.25
2020/5/2,0,0,0
2020/5/2,-0.025,0.191666667,0.083333333
2020/5/2,-0.115384615,0.530769231,0.207692308
2020/5/2,-0.15,0.25,0.05
2020/5/2,0.55,0.616666667,0.583333333
2020/5/2,0.227272727,0.545454545,0.386363636
2020/5/2,0,0.25,0.125
2020/5/2,0.05,0.35,0.2
2020/5/2,0.1,0.4,0.25
2020/5/2,-0.0625,0.1875,0.0625
2020/5/2,0.5,0.694444444,0.597222222
2020/5/2,0.7,0.6,0.65
2020/5/2,0,0,0
2020/5/2,0.7,0.6,0.65
2020/5/2,0.227272727,0.545454545,0.386363636
2020/5/2,0.214285714,0.428571429,0.321428571
2020/5/2,-0.5,0.5,0
2020/5/2,0,0,0
2020/5/2,-0.8,0.8,0
2020/5/2,0.25,0.25,0.25
2020/5/2,0.170833333,0.633333333,0.402083333
2020/5/2,-0.2,0.5,0.15
2020/5/2,0.15,0.45,0.3
2020/5/2,0.1,0.3,0.2
2020/5/2,-0.375,0.791666667,0.208333333
2020/5/2,-0.085,0.535,0.225
2020/5/2,0.09375,0.235416667,0.164583333
2020/5/2,-0.15,0.333333333,0.091666667
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0,0
2020/5/2,0.102840909,0.432386364,0.267613636
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0,0
2020/5/2,-0.233333333,0.6,0.183333333
2020/5/2,0.392857143,0.517857143,0.455357143
2020/5/2,0.168181818,0.377272727,0.272727273
2020/5/2,0.291666667,0.683333333,0.4875
2020/5/2,0.12,0.34,0.23
2020/5/2,0,0,0
2020/5/2,-0.1,0.1,0
2020/5/2,0.425,0.9,0.6625
2020/5/2,-0.2,0.8,0.3
2020/5/2,0.136363636,0.454545455,0.295454545
2020/5/2,0.625,0.5,0.5625
2020/5/2,-0.541666667,0.758333333,0.108333333
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.75,0.75,0
2020/5/2,0.25,0.5,0.375
2020/5/2,0.1,0.75,0.425
2020/5/2,0.4,1,0.7
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0,0
2020/5/2,0.005681818,0.414772727,0.210227273
2020/5/2,0.136363636,0.454545455,0.295454545
2020/5/2,0.025,0.275,0.15
2020/5/2,0,0,0
2020/5/2,0.4,1,0.7
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.4,1,0.7
2020/5/2,0.425,0.65,0.5375
2020/5/2,0.066666667,0.233333333,0.15
2020/5/2,0,0,0
2020/5/2,0.1,0.4,0.25
2020/5/2,-0.0625,0.1875,0.0625
2020/5/2,0.114545455,0.581818182,0.348181818
2020/5/2,-0.03125,0.5,0.234375
2020/5/2,-0.291666667,0.541666667,0.125
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.3,0.4,0.05
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.056818182,0.352272727,0.147727273
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.05,0.311111111,0.130555556
2020/5/2,0.6,0.9,0.75
2020/5/2,0,0,0
2020/5/2,0.2,0.1,0.15
2020/5/2,0.3,0.3,0.3
2020/5/2,0.204166667,0.533333333,0.36875
2020/5/2,0,0.25,0.125
2020/5/2,0,0,0
2020/5/2,0.4,1,0.7
2020/5/2,0.15,0.65,0.4
2020/5/2,0,0,0
2020/5/2,0.068181818,0.352272727,0.210227273
2020/5/2,0.25,0.2,0.225
2020/5/2,0.2,0.4,0.3
2020/5/2,0,0,0
2020/5/2,-0.34,0.34,-5.55E-17
2020/5/2,0.04,0.353333333,0.196666667
2020/5/2,-0.15,0.6,0.225
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.136363636,0.454545455,0.295454545
2020/5/2,0.333333333,0.516666667,0.425
2020/5/2,0.1,1,0.55
2020/5/2,0,0.3,0.15
2020/5/2,0,0,0
2020/5/2,0.005681818,0.414772727,0.210227273
2020/5/2,0,0,0
2020/5/2,0.25,0.15,0.2
2020/5/2,0,0,0
2020/5/2,0.5,0.4,0.45
2020/5/2,0.193181818,0.352272727,0.272727273
2020/5/2,0.35,0.65,0.5
2020/5/2,0.15,0.45,0.3
2020/5/2,-0.7,0.666666667,-0.016666667
2020/5/2,0.211580087,0.457792208,0.334686147
2020/5/2,-0.433333333,0.6,0.083333333
2020/5/2,0,0,0
2020/5/2,0.266666667,0.283333333,0.275
2020/5/2,-0.125,0.375,0.125
2020/5/2,0.2,0.1,0.15
2020/5/2,0.4,1,0.7
2020/5/2,-0.4,0.35,-0.025
2020/5/2,0.066666667,0.344444444,0.205555556
2020/5/2,-0.171296296,0.436111111,0.132407407
2020/5/2,0.2,0.4625,0.33125
2020/5/2,0.5,0.625,0.5625
2020/5/2,0.2,0.483333333,0.341666667
2020/5/2,-0.066666667,0.6,0.266666667
2020/5/2,-0.25,0.75,0.25
2020/5/2,0.5,0.5,0.5
2020/5/2,-0.4,0.4,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.166666667,0.6,0.216666667
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.255555556,0.655555556,0.2
2020/5/2,-0.25,0.35,0.05
2020/5/2,0.133333333,0.833333333,0.483333333
2020/5/2,0,1,0.5
2020/5/2,1,0.3,0.65
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.5,0.5,0
2020/5/2,0.268181818,0.477272727,0.372727273
2020/5/2,0.3,0.441666667,0.370833333
2020/5/2,0,0,0
2020/5/2,0.079545455,0.119318182,0.099431818
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.1,0.15,0.125
2020/5/2,0.166666667,0.484848485,0.325757576
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.041666667,0.541666667,0.25
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,1,1,1
2020/5/2,0.111111111,0.644444444,0.377777778
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0.1,0.05
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.5,0.666666667,0.083333333
2020/5/2,0.25,0.595238095,0.422619048
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.175,0.175,0
2020/5/2,-0.166666667,0.166666667,0
2020/5/2,-0.020833333,0.270833333,0.125
2020/5/2,0,0.3,0.15
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.216666667,0.383333333,0.3
2020/5/2,0,0,0
2020/5/2,0.3,0.2,0.25
2020/5/2,0.5,0.9,0.7
2020/5/2,0.75,0.75,0.75
2020/5/2,0.363636364,0.522727273,0.443181818
2020/5/2,0.136363636,0.5,0.318181818
2020/5/2,0.15,0.5,0.325
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.1,0.344444444,0.222222222
2020/5/2,-0.25,0.5,0.125
2020/5/2,0.2,0.875,0.5375
2020/5/2,0,0,0
2020/5/2,0.3,0.5,0.4
2020/5/2,-0.0625,0.2,0.06875
2020/5/2,-0.13,0.565,0.2175
2020/5/2,0,0,0
2020/5/2,0.25,0.75,0.5
2020/5/2,0.178787879,0.734848485,0.456818182
2020/5/2,0.05,0.05,0.05
2020/5/2,-0.0625,0.4875,0.2125
2020/5/2,0.25,0.75,0.5
2020/5/2,0.181818182,0.261363636,0.221590909
2020/5/2,0.366666667,0.566666667,0.466666667
2020/5/2,0,0.8,0.4
2020/5/2,0.2,0.9,0.55
2020/5/2,0.125,0.375,0.25
2020/5/2,0.25,0.333333333,0.291666667
2020/5/2,0,0,0
2020/5/2,0.625,0.75,0.6875
2020/5/2,0.113636364,0.572727273,0.343181818
2020/5/2,0.066666667,0.322222222,0.194444444
2020/5/2,-0.125,0.375,0.125
2020/5/2,0.133333333,0.833333333,0.483333333
2020/5/2,-0.15,0.2,0.025
2020/5/2,0.242424242,0.408333333,0.325378788
2020/5/2,0.7,0.6,0.65
2020/5/2,0,0,0
2020/5/2,0,0.8,0.4
2020/5/2,0,0.5,0.25
2020/5/2,0,0,0
2020/5/2,0.8,0.75,0.775
2020/5/2,0.375,0.375,0.375
2020/5/2,0.002104377,0.416329966,0.209217172
2020/5/2,-0.078125,0.1875,0.0546875
2020/5/2,-0.1,0,-0.05
2020/5/2,0.25,0.333333333,0.291666667
2020/5/2,0.15,0.45,0.3
2020/5/2,0,0,0
2020/5/2,-0.5,1,0.25
2020/5/2,0,0,0
2020/5/2,0.5,0.5,0.5
2020/5/2,0.55,0.575,0.5625
2020/5/2,0,0,0
2020/5/2,-0.058333333,0.141666667,0.041666667
2020/5/2,-0.25,0.5,0.125
2020/5/2,0,0,0
2020/5/2,-0.4375,0.6625,0.1125
2020/5/2,0.1,0.25,0.175
2020/5/2,0,0,0
2020/5/2,0.85,1,0.925
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.1,0.2,0.05
2020/5/2,0.084848485,0.260606061,0.172727273
2020/5/2,0,0,0
2020/5/2,0.375,0.375,0.375
2020/5/2,0.183333333,0.383333333,0.283333333
2020/5/2,0,0.1,0.05
2020/5/2,0.092676768,0.469444444,0.281060606
2020/5/2,0,0,0
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0,0
2020/5/2,0.136363636,0.5,0.318181818
2020/5/2,0.08,0.08,0.08
2020/5/2,-0.3,0.2,-0.05
2020/5/2,-0.0125,0.1,0.04375
2020/5/2,-0.166666667,0.166666667,0
2020/5/2,0,0,0
2020/5/2,0,0.3,0.15
2020/5/2,0.016666667,0.133333333,0.075
2020/5/2,0,0,0
2020/5/2,0,0.75,0.375
2020/5/2,0.194444444,0.477777778,0.336111111
2020/5/2,0,0,0
2020/5/2,0.102777778,0.680555556,0.391666667
2020/5/2,0,0,0
2020/5/2,0,0.6,0.3
2020/5/2,0.304761905,0.633333333,0.469047619
2020/5/2,0,0.5,0.25
2020/5/2,-0.5,1,0.25
2020/5/2,0,0,0
2020/5/2,-0.5,1,0.25
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,0.357142857,0.571428571,0.464285714
2020/5/2,-0.05,0.2,0.075
2020/5/2,-0.125,0.375,0.125
2020/5/2,0,0,0
2020/5/2,-0.2,0.4,0.1
2020/5/2,0.025,0.7,0.3625
2020/5/2,0,0.5,0.25
2020/5/2,0.125,0.216666667,0.170833333
2020/5/2,0.34765625,0.494444444,0.421050347
2020/5/2,-0.116666667,0.405555556,0.144444444
2020/5/2,0.5,0.5,0.5
2020/5/2,0,0.4,0.2
2020/5/2,0.118181818,0.277272727,0.197727273
2020/5/2,0,0,0
2020/5/2,0.015,0.135,0.075
2020/5/2,0.068181818,0.283333333,0.175757576
2020/5/2,0.116666667,0.133333333,0.125
2020/5/2,-0.384090909,0.560606061,0.088257576
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.178787879,0.518181818,0.348484848
2020/5/2,0,0,0
2020/5/2,0.1,0.65,0.375
2020/5/2,-0.05,0.4,0.175
2020/5/2,-0.166666667,0.283333333,0.058333333
2020/5/2,0.3,0.55,0.425
2020/5/2,0.583333333,0.825,0.704166667
2020/5/2,-0.0625,0.4375,0.1875
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.3,0.5,0.1
2020/5/2,0,0,0
2020/5/2,-0.6,0.9,0.15
2020/5/2,0.6,0.533333333,0.566666667
2020/5/2,0,0,0
2020/5/2,0.4,0.9,0.65
2020/5/2,0.077777778,0.166666667,0.122222222
2020/5/2,0.124242424,0.436363636,0.28030303
2020/5/2,0.1,0.222222222,0.161111111
2020/5/2,-0.031818182,0.227272727,0.097727273
2020/5/2,-0.329166667,0.466666667,0.06875
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,0.016666667,0.358333333,0.1875
2020/5/2,-0.1875,0.875,0.34375
2020/5/2,0,0,0
2020/5/2,0.25,0.25,0.25
2020/5/2,0.2,0.65,0.425
2020/5/2,-0.333333333,0.666666667,0.166666667
2020/5/2,0,0.375,0.1875
2020/5/2,0.228571429,0.435714286,0.332142857
2020/5/2,0,0.8,0.4
2020/5/2,0.3,0.75,0.525
2020/5/2,-0.35,0.9,0.275
2020/5/2,0.1,0.45,0.275
2020/5/2,0.090909091,0.303030303,0.196969697
2020/5/2,0,0,0
2020/5/2,0.1,0.4,0.25
2020/5/2,0,0,0
2020/5/2,0,0,0
2020/5/2,-0.066666667,0.675,0.304166667
2020/5/2,0.25,0.3375,0.29375
2020/5/2,0.16,0.54,0.35
2020/5/2,0,0,0
2020/5/2,0.466666667,0.866666667,0.666666667
2020/5/2,0,0,0
2020/5/2,0.25,0.375,0.3125
2020/5/2,0.1,0.25,0.175
2020/5/2,-0.038888889,0.322222222,0.141666667
2020/5/2,0.214285714,0.428571429,0.321428571
2020/5/2,0.3,0.691666667,0.495833333
2020/5/2,0.791666667,0.7,0.745833333
2020/5/2,-0.25,0.888888889,0.319444444
2020/5/2,0.466666667,0.616666667,0.541666667
2020/5/2,0.2,0.9,0.55
2020/5/2,0.28125,0.525,0.403125
2020/5/3,0,0,0
2020/5/3,0.333333333,0.833333333,0.583333333
2020/5/3,-0.13125,0.68125,0.275
2020/5/3,-0.5,0.9,0.2
2020/5/3,-0.25,0.6875,0.21875
2020/5/3,0.8,0.875,0.8375
2020/5/3,0.136363636,0.454545455,0.295454545
2020/5/3,0,0,0
2020/5/3,-0.416666667,0.666666667,0.125
2020/5/3,0,0.3,0.15
2020/5/3,0.113636364,0.472727273,0.293181818
2020/5/3,-0.4,0.6,0.1
2020/5/3,-0.5,1,0.25
2020/5/3,0,0,0
2020/5/3,0.005681818,0.4375,0.221590909
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.277777778,0.485185185,0.381481481
2020/5/3,0,0,0
2020/5/3,0.136363636,0.5,0.318181818
2020/5/3,0,0,0
2020/5/3,0.13989899,0.551515152,0.345707071
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.4,0.7,0.55
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.3125,0.2,0.25625
2020/5/3,0,0.75,0.375
2020/5/3,-0.0625,0.25,0.09375
2020/5/3,-0.166666667,0.066666667,-0.05
2020/5/3,-0.1,0.2,0.05
2020/5/3,0.3,0.5,0.4
2020/5/3,0,0.3,0.15
2020/5/3,0.078787879,0.284848485,0.181818182
2020/5/3,0,0,0
2020/5/3,0.1875,0.4375,0.3125
2020/5/3,0,0.066666667,0.033333333
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.016666667,0.266666667,0.141666667
2020/5/3,0.425,0.525,0.475
2020/5/3,-0.4,0.7,0.15
2020/5/3,0.016666667,0.033333333,0.025
2020/5/3,0.2,0.2,0.2
2020/5/3,0,0.0625,0.03125
2020/5/3,0.24,0.98,0.61
2020/5/3,0.15,1,0.575
2020/5/3,0,0,0
2020/5/3,-0.15625,0.66875,0.25625
2020/5/3,0.4,1,0.7
2020/5/3,0,0,0
2020/5/3,0.4,0.5,0.45
2020/5/3,-0.111111111,0.244444444,0.066666667
2020/5/3,0.227272727,0.545454545,0.386363636
2020/5/3,0,0,0
2020/5/3,-0.125,0.375,0.125
2020/5/3,0,0.1,0.05
2020/5/3,-0.125,0.125,0
2020/5/3,0.4,1,0.7
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.75,0.75,0.75
2020/5/3,0,0.3,0.15
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,-0.038068182,0.438636364,0.200284091
2020/5/3,0,0,0
2020/5/3,0,0.125,0.0625
2020/5/3,0.233333333,0.566666667,0.4
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.25,0.8,0.525
2020/5/3,0,0,0
2020/5/3,0.090909091,0.553030303,0.321969697
2020/5/3,0,0,0
2020/5/3,0.25,0.333333333,0.291666667
2020/5/3,0.4,0.9,0.65
2020/5/3,-0.009166667,0.507916667,0.249375
2020/5/3,0.178787879,0.734848485,0.456818182
2020/5/3,0.5,0.5,0.5
2020/5/3,-0.7,0.7,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,-0.05,0.4,0.175
2020/5/3,0.533333333,0.6,0.566666667
2020/5/3,0.168181818,0.377272727,0.272727273
2020/5/3,0.127380952,0.315922619,0.221651786
2020/5/3,0.955,0.54,0.7475
2020/5/3,0.6,0.95,0.775
2020/5/3,0.1,0.3,0.2
2020/5/3,0.022222222,0.266666667,0.144444444
2020/5/3,0.4,0.7,0.55
2020/5/3,0.125,0.25,0.1875
2020/5/3,0,0,0
2020/5/3,-0.125,1,0.4375
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.058333333,0.35,0.204166667
2020/5/3,0.33,0.52,0.425
2020/5/3,-0.2,0.3,0.05
2020/5/3,0,0,0
2020/5/3,0,1,0.5
2020/5/3,0.75,0.75,0.75
2020/5/3,0.153333333,0.605,0.379166667
2020/5/3,0.01,0.686666667,0.348333333
2020/5/3,-0.1,1,0.45
2020/5/3,-0.5,1,0.25
2020/5/3,0.245454545,0.466666667,0.356060606
2020/5/3,0,0,0
2020/5/3,-0.5,0.9,0.2
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.043181818,0.45,0.246590909
2020/5/3,0,0,0
2020/5/3,0.25,0.75,0.5
2020/5/3,0,0,0
2020/5/3,-0.5,0.833333333,0.166666667
2020/5/3,-0.3,0.6,0.15
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,1,0.5
2020/5/3,0,0,0
2020/5/3,0.5,0.5,0.5
2020/5/3,0.166666667,0.833333333,0.5
2020/5/3,0.127777778,0.238888889,0.183333333
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.016666667,0.363333333,0.19
2020/5/3,0,0,0
2020/5/3,0.6,0.8,0.7
2020/5/3,-0.5,1,0.25
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.021645022,0.472943723,0.247294372
2020/5/3,-0.2625,0.5375,0.1375
2020/5/3,0.5,0.5,0.5
2020/5/3,0,0.125,0.0625
2020/5/3,0,0,0
2020/5/3,0.433333333,0.733333333,0.583333333
2020/5/3,0,0,0
2020/5/3,0.25,0.5,0.375
2020/5/3,0.125,0.444047619,0.28452381
2020/5/3,0.2,0.3,0.25
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0.1,0.05
2020/5/3,0,0,0
2020/5/3,0.05,0.2,0.125
2020/5/3,0.3,0,0.15
2020/5/3,0,0,0
2020/5/3,0,0.4,0.2
2020/5/3,0.5,0.5,0.5
2020/5/3,0,0,0
2020/5/3,0,0.3,0.15
2020/5/3,0,0.45,0.225
2020/5/3,0.55,0.8,0.675
2020/5/3,0.5,0.5,0.5
2020/5/3,0,0.125,0.0625
2020/5/3,0,0,0
2020/5/3,0.375,0.775,0.575
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.366666667,0.833333333,0.6
2020/5/3,0,0.333333333,0.166666667
2020/5/3,-0.25,0.5,0.125
2020/5/3,-0.4,0.75,0.175
2020/5/3,-0.195714286,0.542857143,0.173571429
2020/5/3,0,0.5,0.25
2020/5/3,-1,1,0
2020/5/3,0.069444444,0.313888889,0.191666667
2020/5/3,0,0,0
2020/5/3,0.05,0.35,0.2
2020/5/3,0,0,0
2020/5/3,-0.250520833,0.6,0.174739583
2020/5/3,-0.125,0.708333333,0.291666667
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,-0.333333333,0.633333333,0.15
2020/5/3,-0.015625,0.819444444,0.401909722
2020/5/3,-1,1,0
2020/5/3,-0.2,0.95,0.375
2020/5/3,-0.166666667,0.433333333,0.133333333
2020/5/3,0,0,0
2020/5/3,0,0.75,0.375
2020/5/3,0.4,1,0.7
2020/5/3,0,0,0
2020/5/3,0.25,0.625,0.4375
2020/5/3,0.1875,0.4375,0.3125
2020/5/3,0,0,0
2020/5/3,0.85,1,0.925
2020/5/3,-0.8,1,0.1
2020/5/3,0.060714286,0.55,0.305357143
2020/5/3,0,1,0.5
2020/5/3,0,0,0
2020/5/3,0.136363636,0.454545455,0.295454545
2020/5/3,0.3125,0.25,0.28125
2020/5/3,0,0,0
2020/5/3,0.033333333,0.066666667,0.05
2020/5/3,0.166666667,0.416666667,0.291666667
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,-0.1,0.55,0.225
2020/5/3,0,0.333333333,0.166666667
2020/5/3,0.6,0.9,0.75
2020/5/3,0,1,0.5
2020/5/3,0,0,0
2020/5/3,0.05,0.191666667,0.120833333
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.294545455,0.421818182,0.358181818
2020/5/3,0,0.1,0.05
2020/5/3,0,0,0
2020/5/3,0.5,0.9,0.7
2020/5/3,-0.1,0.2,0.05
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.142857143,0.185714286,0.164285714
2020/5/3,0,0,0
2020/5/3,0.233333333,0.266666667,0.25
2020/5/3,0.066666667,0.666666667,0.366666667
2020/5/3,0,0,0
2020/5/3,-0.111111111,0.111111111,0
2020/5/3,0,0,0
2020/5/3,0.109090909,0.648484848,0.378787879
2020/5/3,0,0,0
2020/5/3,0.1875,0.425,0.30625
2020/5/3,0.013257576,0.390151515,0.201704545
2020/5/3,0,0,0
2020/5/3,0,0.066666667,0.033333333
2020/5/3,0,0,0
2020/5/3,0,1,0.5
2020/5/3,0.166666667,0.416666667,0.291666667
2020/5/3,0.2,0.5,0.35
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.068888889,0.391111111,0.23
2020/5/3,0.09375,0.3125,0.203125
2020/5/3,0,0.75,0.375
2020/5/3,0.125,0.625,0.375
2020/5/3,0,0,0
2020/5/3,-0.75,1,0.125
2020/5/3,0.225,0.4,0.3125
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.5,0.75,0.625
2020/5/3,0.133333333,0.491666667,0.3125
2020/5/3,0,0.208333333,0.104166667
2020/5/3,0.2,0.2,0.2
2020/5/3,0.05,0.35,0.2
2020/5/3,-0.016666667,0.55,0.266666667
2020/5/3,0,0,0
2020/5/3,0,1,0.5
2020/5/3,0.125,0.625,0.375
2020/5/3,0.4,1,0.7
2020/5/3,0,0,0
2020/5/3,0.183333333,0.511111111,0.347222222
2020/5/3,0,0.166666667,0.083333333
2020/5/3,0.3,0.633333333,0.466666667
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.136363636,0.5,0.318181818
2020/5/3,0,0,0
2020/5/3,0.666666667,0.433333333,0.55
2020/5/3,0.216666667,0.4,0.308333333
2020/5/3,0.178571429,0.285714286,0.232142857
2020/5/3,0.168181818,0.602272727,0.385227273
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.2,0.3,0.25
2020/5/3,-0.125,0.375,0.125
2020/5/3,0,0,0
2020/5/3,0.281818182,0.698863636,0.490340909
2020/5/3,0,0,0
2020/5/3,0.8,0.875,0.8375
2020/5/3,0.136363636,0.454545455,0.295454545
2020/5/3,0.25,0.25,0.25
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.4,0.95,0.675
2020/5/3,0.6,1,0.8
2020/5/3,0,0,0
2020/5/3,0,0.033333333,0.016666667
2020/5/3,0,0,0
2020/5/3,0.125,0.15,0.1375
2020/5/3,0,0,0
2020/5/3,0.75,0.75,0.75
2020/5/3,0.7,0.7,0.7
2020/5/3,-0.6,0.8,0.1
2020/5/3,0.005681818,0.4375,0.221590909
2020/5/3,0.5,0.5,0.5
2020/5/3,-0.45,0.7,0.125
2020/5/3,0,0,0
2020/5/3,0.1,0.3,0.2
2020/5/3,0.178571429,0.585714286,0.382142857
2020/5/3,0.35,0.45,0.4
2020/5/3,0,0,0
2020/5/3,0,0.357142857,0.178571429
2020/5/3,0.25,0.75,0.5
2020/5/3,-1,1,0
2020/5/3,0.378787879,0.484848485,0.431818182
2020/5/3,0,0,0
2020/5/3,0,0,0
2020/5/3,0.125,0.666666667,0.395833333
2020/5/3,0,1,0.5
2020/5/3,0.6,1,0.8
2020/5/3,0.136363636,0.454545455,0.295454545
2020/5/3,0.4,0.9,0.65
